,lat,lon
2066,-18.9005,-44.549
2067,-18.9005,-44.649
2068,-18.9005,-44.749
2069,-18.9005,-44.849
2070,-18.9005,-44.149
2071,-18.9005,-44.449
2072,-18.9005,-44.249
2073,-18.9005,-44.349
2074,-18.9005,-44.049
2075,-18.9005,-43.949
2076,-18.9005,-43.449
2077,-18.9005,-43.549
2078,-18.9005,-43.849
2079,-18.9005,-43.749
2080,-18.9005,-43.649
2081,-18.9005,-43.349
2082,-18.9005,-43.149
2083,-18.9005,-43.049
2084,-18.9005,-43.249
2085,-18.9005,-42.949
2086,-18.9005,-42.849
2087,-18.9005,-42.749
2088,-18.9005,-42.249
2089,-18.9005,-42.349
2090,-18.9005,-42.649
2091,-18.9005,-42.449
2092,-18.9005,-42.549
2093,-18.9005,-41.849
2094,-18.9005,-42.149
2095,-18.9005,-42.049
2096,-18.9005,-41.949
2097,-18.9005,-41.449
2098,-18.9005,-41.549
2099,-18.9005,-41.649
2100,-18.9005,-41.749
2101,-18.9005,-41.149
2102,-18.9005,-41.349
2103,-18.9005,-41.249
2104,-18.8005,-50.449
2105,-18.9005,-41.049
2106,-18.8005,-50.349
2107,-18.8005,-50.249
2108,-18.8005,-50.049
2109,-18.8005,-49.849
2110,-18.8005,-50.149
2111,-18.8005,-49.749
2112,-18.8005,-49.949
2113,-18.8005,-49.449
2114,-18.8005,-49.649
2115,-18.8005,-49.549
2116,-18.8005,-49.349
2117,-18.8005,-49.049
2118,-18.8005,-49.249
2119,-18.8005,-49.149
2120,-18.8005,-48.949
2121,-18.8005,-48.849
2122,-18.8005,-48.349
2123,-18.8005,-48.749
2124,-18.8005,-48.549
2125,-18.8005,-48.449
2126,-18.8005,-48.649
2127,-18.8005,-48.149
2128,-18.8005,-48.049
2129,-18.8005,-47.749
2130,-18.8005,-47.849
2131,-18.8005,-48.249
2132,-18.8005,-47.949
2133,-18.8005,-47.349
2134,-18.8005,-47.549
2135,-18.8005,-47.649
2136,-18.8005,-47.449
2137,-18.8005,-47.049
2138,-18.8005,-47.149
2139,-18.8005,-47.249
2140,-18.8005,-46.949
2141,-18.8005,-46.849
2142,-18.8005,-46.649
2143,-18.8005,-46.549
2144,-18.8005,-46.449
2145,-18.8005,-46.749
2146,-18.8005,-46.349
2147,-18.8005,-45.949
2148,-18.8005,-46.049
2149,-18.8005,-46.249
2150,-18.8005,-46.149
2151,-18.8005,-45.849
2152,-18.8005,-45.349
2153,-18.8005,-45.549
2154,-18.8005,-45.249
2155,-18.8005,-45.449
2156,-18.8005,-45.749
2157,-18.8005,-45.649
2158,-18.8005,-44.749
2159,-18.8005,-45.049
2160,-18.8005,-44.849
2161,-18.8005,-44.949
2162,-18.8005,-45.149
2163,-18.8005,-44.649
2164,-18.8005,-44.449
2165,-18.8005,-44.349
2166,-18.8005,-44.549
2167,-18.8005,-44.249
2168,-18.8005,-43.849
2169,-18.8005,-43.949
2170,-18.8005,-44.049
2171,-18.8005,-44.149
2172,-18.8005,-43.449
2173,-18.8005,-43.549
2174,-18.8005,-43.649
2175,-18.8005,-43.349
2176,-18.8005,-43.749
2177,-18.8005,-42.949
2178,-18.8005,-43.149
2179,-18.8005,-43.249
2180,-18.8005,-43.049
2181,-18.8005,-42.849
2182,-18.8005,-42.249
2183,-18.8005,-42.549
2184,-18.8005,-42.149
2185,-18.8005,-42.749
2186,-18.8005,-42.449
2187,-18.8005,-42.649
2188,-18.8005,-42.349
2189,-18.8005,-41.849
2190,-18.8005,-42.049
2191,-18.8005,-41.649
2192,-18.8005,-41.749
2193,-18.8005,-41.949
2194,-18.8005,-41.149
2195,-18.8005,-41.449
2196,-18.8005,-41.349
2197,-18.8005,-41.549
2198,-18.8005,-41.249
2199,-18.7005,-50.349
2200,-18.8005,-40.949
2201,-18.7005,-50.149
2202,-18.8005,-41.049
2203,-18.7005,-50.249
2204,-18.7005,-49.849
2205,-18.7005,-49.949
2206,-18.7005,-50.049
2207,-18.7005,-49.649
2208,-18.7005,-49.549
2209,-18.7005,-49.749
2210,-18.7005,-49.349
2211,-18.7005,-49.149
2212,-18.7005,-49.449
2213,-18.7005,-49.249
2214,-18.7005,-48.749
2215,-18.7005,-48.549
2216,-18.7005,-48.649
2217,-18.7005,-49.049
2218,-18.7005,-48.849
2219,-18.7005,-48.949
2220,-18.7005,-48.149
2221,-18.7005,-48.349
2222,-18.7005,-48.049
2223,-18.7005,-48.249
2224,-18.7005,-48.449
2225,-18.7005,-47.749
2226,-18.7005,-47.849
2227,-18.7005,-47.549
2228,-18.7005,-47.949
2229,-18.7005,-47.649
2230,-18.7005,-47.449
2231,-18.7005,-47.249
2232,-18.7005,-46.949
2233,-18.7005,-47.149
2234,-18.7005,-47.349
2235,-18.7005,-47.049
2236,-18.7005,-46.549
2237,-18.7005,-46.649
2238,-18.7005,-46.849
2239,-18.7005,-46.749
2240,-18.7005,-46.149
2241,-18.7005,-46.349
2242,-18.7005,-46.249
2243,-18.7005,-46.449
2244,-18.7005,-45.849
2245,-18.7005,-45.949
2246,-18.7005,-46.049
2247,-18.7005,-45.649
2248,-18.7005,-45.349
2249,-18.7005,-45.449
2250,-18.7005,-45.249
2251,-18.7005,-45.749
2252,-18.7005,-45.549
2253,-18.7005,-44.749
2254,-18.7005,-44.949
2255,-18.7005,-44.849
2256,-18.7005,-45.149
2257,-18.7005,-45.049
2258,-18.7005,-44.349
2259,-18.7005,-44.649
2260,-18.7005,-44.449
2261,-18.7005,-44.249
2262,-18.7005,-44.549
2263,-18.7005,-44.149
2264,-18.7005,-43.649
2265,-18.7005,-43.849
2266,-18.7005,-43.749
2267,-18.7005,-43.549
2268,-18.7005,-43.949
2269,-18.7005,-44.049
2270,-18.7005,-43.149
2271,-18.7005,-43.049
2272,-18.7005,-43.249
2273,-18.7005,-43.349
2274,-18.7005,-43.449
2275,-18.7005,-42.549
2276,-18.7005,-42.649
2277,-18.7005,-42.449
2278,-18.7005,-42.849
2279,-18.7005,-42.949
2280,-18.7005,-42.749
2281,-18.7005,-42.149
2282,-18.7005,-42.249
2283,-18.7005,-42.049
2284,-18.7005,-42.349
2285,-18.7005,-41.449
2286,-18.7005,-41.949
2287,-18.7005,-41.649
2288,-18.7005,-41.549
2289,-18.7005,-41.849
2290,-18.7005,-41.749
2291,-18.7005,-41.249
2292,-18.7005,-41.049
2293,-18.7005,-40.949
2294,-18.7005,-41.149
2295,-18.7005,-41.349
2296,-18.6005,-50.049
2297,-18.6005,-49.949
2298,-18.6005,-49.749
2299,-18.6005,-49.649
2300,-18.6005,-49.849
2301,-18.6005,-49.349
2302,-18.6005,-49.249
2303,-18.6005,-49.449
2304,-18.6005,-49.049
2305,-18.6005,-49.149
2306,-18.6005,-49.549
2307,-18.6005,-48.649
2308,-18.6005,-48.749
2309,-18.6005,-48.949
2310,-18.6005,-48.849
2311,-18.6005,-48.549
2312,-18.6005,-48.449
2313,-18.6005,-48.049
2314,-18.6005,-48.249
2315,-18.6005,-48.149
2316,-18.6005,-48.349
2317,-18.6005,-47.949
2318,-18.6005,-47.749
2319,-18.6005,-47.849
2320,-18.6005,-47.449
2321,-18.6005,-47.549
2322,-18.6005,-47.649
2323,-18.6005,-47.049
2324,-18.6005,-47.349
2325,-18.6005,-46.949
2326,-18.6005,-47.149
2327,-18.6005,-46.849
2328,-18.6005,-47.249
2329,-18.6005,-46.449
2330,-18.6005,-46.649
2331,-18.6005,-46.549
2332,-18.6005,-46.749
2333,-18.6005,-46.349
2334,-18.6005,-45.949
2335,-18.6005,-46.149
2336,-18.6005,-46.049
2337,-18.6005,-46.249
2338,-18.6005,-45.849
2339,-18.6005,-45.749
2340,-18.6005,-45.249
2341,-18.6005,-45.449
2342,-18.6005,-45.649
2343,-18.6005,-45.349
2344,-18.6005,-45.549
2345,-18.6005,-45.049
2346,-18.6005,-44.949
2347,-18.6005,-45.149
2348,-18.6005,-44.749
2349,-18.6005,-44.849
2350,-18.6005,-44.249
2351,-18.6005,-44.549
2352,-18.6005,-44.649
2353,-18.6005,-44.349
2354,-18.6005,-44.449
2355,-18.6005,-44.049
2356,-18.6005,-43.949
2357,-18.6005,-44.149
2358,-18.6005,-43.849
2359,-18.6005,-43.749
2360,-18.6005,-43.549
2361,-18.6005,-43.349
2362,-18.6005,-43.449
2363,-18.6005,-43.249
2364,-18.6005,-43.649
2365,-18.6005,-42.849
2366,-18.6005,-42.949
2367,-18.6005,-43.049
2368,-18.6005,-43.149
2369,-18.6005,-42.649
2370,-18.6005,-42.249
2371,-18.6005,-42.349
2372,-18.6005,-42.449
2373,-18.6005,-42.749
2374,-18.6005,-42.149
2375,-18.6005,-42.549
2376,-18.6005,-41.649
2377,-18.6005,-41.849
2378,-18.6005,-42.049
2379,-18.6005,-41.749
2380,-18.6005,-41.949
2381,-18.6005,-41.349
2382,-18.6005,-41.249
2383,-18.6005,-41.549
2384,-18.6005,-41.449
2385,-18.6005,-41.149
2386,-18.5005,-49.149
2387,-18.5005,-49.649
2388,-18.6005,-41.049
2389,-18.5005,-49.249
2390,-18.5005,-49.449
2391,-18.5005,-49.549
2392,-18.5005,-49.049
2393,-18.5005,-48.549
2394,-18.5005,-48.849
2395,-18.5005,-48.749
2396,-18.5005,-48.449
2397,-18.5005,-48.649
2398,-18.5005,-48.949
2399,-18.5005,-48.149
2400,-18.5005,-47.849
2401,-18.5005,-48.049
2402,-18.5005,-48.349
2403,-18.5005,-48.249
2404,-18.5005,-47.949
2405,-18.5005,-47.749
2406,-18.5005,-47.649
2407,-18.5005,-47.549
2408,-18.5005,-47.349
2409,-18.5005,-47.449
2410,-18.5005,-46.949
2411,-18.5005,-46.849
2412,-18.5005,-47.149
2413,-18.5005,-47.249
2414,-18.5005,-47.049
2415,-18.5005,-46.549
2416,-18.5005,-46.449
2417,-18.5005,-46.649
2418,-18.5005,-46.349
2419,-18.5005,-46.749
2420,-18.5005,-46.149
2421,-18.5005,-45.949
2422,-18.5005,-46.249
2423,-18.5005,-45.749
2424,-18.5005,-45.649
2425,-18.5005,-45.849
2426,-18.5005,-46.049
2427,-18.5005,-45.249
2428,-18.5005,-45.149
2429,-18.5005,-45.349
2430,-18.5005,-45.449
2431,-18.5005,-45.549
2432,-18.5005,-44.949
2433,-18.5005,-45.049
2434,-18.5005,-44.649
2435,-18.5005,-44.849
2436,-18.5005,-44.749
2437,-18.5005,-44.149
2438,-18.5005,-44.049
2439,-18.5005,-44.249
2440,-18.5005,-44.549
2441,-18.5005,-44.349
2442,-18.5005,-44.449
2443,-18.5005,-43.849
2444,-18.5005,-43.549
2445,-18.5005,-43.949
2446,-18.5005,-43.749
2447,-18.5005,-43.649
2448,-18.5005,-43.149
2449,-18.5005,-43.449
2450,-18.5005,-43.249
2451,-18.5005,-43.349
2452,-18.5005,-43.049
2453,-18.5005,-42.749
2454,-18.5005,-42.949
2455,-18.5005,-42.549
2456,-18.5005,-42.649
2457,-18.5005,-42.849
2458,-18.5005,-42.249
2459,-18.5005,-41.949
2460,-18.5005,-42.149
2461,-18.5005,-42.349
2462,-18.5005,-42.449
2463,-18.5005,-42.049
2464,-18.5005,-41.849
2465,-18.5005,-41.749
2466,-18.5005,-41.549
2467,-18.5005,-41.649
2468,-18.5005,-41.149
2469,-18.5005,-41.049
2470,-18.5005,-41.449
2471,-18.5005,-41.249
2472,-18.5005,-41.349
2473,-18.4005,-48.749
2474,-18.4005,-49.249
2475,-18.4005,-49.049
2476,-18.4005,-48.849
2477,-18.4005,-49.149
2478,-18.4005,-48.949
2479,-18.4005,-48.549
2480,-18.4005,-48.249
2481,-18.4005,-48.149
2482,-18.4005,-48.349
2483,-18.4005,-48.449
2484,-18.4005,-48.649
2485,-18.4005,-48.049
2486,-18.4005,-47.949
2487,-18.4005,-47.649
2488,-18.4005,-47.449
2489,-18.4005,-47.849
2490,-18.4005,-47.549
2491,-18.4005,-47.749
2492,-18.4005,-47.349
2493,-18.4005,-46.849
2494,-18.4005,-46.749
2495,-18.4005,-47.049
2496,-18.4005,-46.949
2497,-18.4005,-47.249
2498,-18.4005,-47.149
2499,-18.4005,-46.449
2500,-18.4005,-46.349
2501,-18.4005,-46.549
2502,-18.4005,-46.649
2503,-18.4005,-46.249
2504,-18.4005,-46.049
2505,-18.4005,-46.149
2506,-18.4005,-45.949
2507,-18.4005,-45.449
2508,-18.4005,-45.749
2509,-18.4005,-45.549
2510,-18.4005,-45.349
2511,-18.4005,-45.649
2512,-18.4005,-45.849
2513,-18.4005,-45.149
2514,-18.4005,-45.049
2515,-18.4005,-45.249
2516,-18.4005,-44.949
2517,-18.4005,-44.549
2518,-18.4005,-44.649
2519,-18.4005,-44.449
2520,-18.4005,-44.749
2521,-18.4005,-44.849
2522,-18.4005,-44.049
2523,-18.4005,-44.149
2524,-18.4005,-44.249
2525,-18.4005,-44.349
2526,-18.4005,-43.949
2527,-18.4005,-43.849
2528,-18.4005,-43.649
2529,-18.4005,-43.749
2530,-18.4005,-43.249
2531,-18.4005,-43.349
2532,-18.4005,-43.449
2533,-18.4005,-43.549
2534,-18.4005,-43.149
2535,-18.4005,-43.049
2536,-18.4005,-42.849
2537,-18.4005,-42.949
2538,-18.4005,-42.749
2539,-18.4005,-42.349
2540,-18.4005,-42.449
2541,-18.4005,-42.649
2542,-18.4005,-42.549
2543,-18.4005,-42.249
2544,-18.4005,-42.149
2545,-18.4005,-41.949
2546,-18.4005,-41.749
2547,-18.4005,-42.049
2548,-18.4005,-41.649
2549,-18.4005,-41.849
2550,-18.4005,-41.249
2551,-18.4005,-41.449
2552,-18.4005,-41.349
2553,-18.4005,-41.549
2554,-18.4005,-41.149
2555,-18.3005,-48.749
2556,-18.3005,-48.949
2557,-18.3005,-48.849
2558,-18.3005,-48.649
2559,-18.3005,-48.549
2560,-18.3005,-47.649
2561,-18.3005,-47.449
2562,-18.3005,-47.249
2563,-18.3005,-47.349
2564,-18.3005,-48.249
2565,-18.3005,-47.549
2566,-18.3005,-46.949
2567,-18.3005,-47.149
2568,-18.3005,-46.849
2569,-18.3005,-47.049
2570,-18.3005,-46.749
2571,-18.3005,-46.449
2572,-18.3005,-46.649
2573,-18.3005,-46.249
2574,-18.3005,-46.349
2575,-18.3005,-46.549
2576,-18.3005,-46.149
2577,-18.3005,-45.849
2578,-18.3005,-46.049
2579,-18.3005,-45.949
2580,-18.3005,-45.349
2581,-18.3005,-45.549
2582,-18.3005,-45.449
2583,-18.3005,-45.649
2584,-18.3005,-45.749
2585,-18.3005,-44.949
2586,-18.3005,-45.249
2587,-18.3005,-45.149
2588,-18.3005,-45.049
2589,-18.3005,-44.649
2590,-18.3005,-44.849
2591,-18.3005,-44.549
2592,-18.3005,-44.749
2593,-18.3005,-44.449
2594,-18.3005,-44.249
2595,-18.3005,-44.149
2596,-18.3005,-44.049
2597,-18.3005,-44.349
2598,-18.3005,-43.549
2599,-18.3005,-43.449
2600,-18.3005,-43.749
2601,-18.3005,-43.849
2602,-18.3005,-43.949
2603,-18.3005,-43.649
2604,-18.3005,-43.049
2605,-18.3005,-43.149
2606,-18.3005,-43.249
2607,-18.3005,-43.349
2608,-18.3005,-42.949
2609,-18.3005,-42.449
2610,-18.3005,-42.749
2611,-18.3005,-42.649
2612,-18.3005,-42.849
2613,-18.3005,-42.349
2614,-18.3005,-42.549
2615,-18.3005,-41.749
2616,-18.3005,-41.849
2617,-18.3005,-42.249
2618,-18.3005,-42.049
2619,-18.3005,-42.149
2620,-18.3005,-41.949
2621,-18.3005,-41.349
2622,-18.3005,-41.549
2623,-18.3005,-41.449
2624,-18.3005,-41.649
2625,-18.3005,-41.149
2626,-18.2005,-47.449
2627,-18.3005,-41.249
2628,-18.2005,-47.649
2629,-18.3005,-41.049
2630,-18.2005,-47.549
2631,-18.2005,-47.049
2632,-18.2005,-47.249
2633,-18.2005,-47.149
2634,-18.2005,-47.349
2635,-18.2005,-46.749
2636,-18.2005,-46.649
2637,-18.2005,-46.949
2638,-18.2005,-46.849
2639,-18.2005,-46.549
2640,-18.2005,-46.249
2641,-18.2005,-46.449
2642,-18.2005,-46.149
2643,-18.2005,-46.349
2644,-18.2005,-45.749
2645,-18.2005,-45.849
2646,-18.2005,-46.049
2647,-18.2005,-45.949
2648,-18.2005,-45.649
2649,-18.2005,-45.449
2650,-18.2005,-45.549
2651,-18.2005,-45.349
2652,-18.2005,-45.149
2653,-18.2005,-44.949
2654,-18.2005,-45.249
2655,-18.2005,-45.049
2656,-18.2005,-44.549
2657,-18.2005,-44.649
2658,-18.2005,-44.749
2659,-18.2005,-44.849
2660,-18.2005,-44.049
2661,-18.2005,-44.249
2662,-18.2005,-44.349
2663,-18.2005,-44.449
2664,-18.2005,-44.149
2665,-18.2005,-43.549
2666,-18.2005,-43.949
2667,-18.2005,-43.849
2668,-18.2005,-43.749
2669,-18.2005,-43.649
2670,-18.2005,-43.349
2671,-18.2005,-43.449
2672,-18.2005,-43.249
2673,-18.2005,-42.949
2674,-18.2005,-43.049
2675,-18.2005,-43.149
2676,-18.2005,-42.849
2677,-18.2005,-42.649
2678,-18.2005,-42.749
2679,-18.2005,-42.549
2680,-18.2005,-42.149
2681,-18.2005,-42.449
2682,-18.2005,-42.349
2683,-18.2005,-42.249
2684,-18.2005,-42.049
2685,-18.2005,-41.949
2686,-18.2005,-41.749
2687,-18.2005,-41.849
2688,-18.2005,-41.549
2689,-18.2005,-41.449
2690,-18.2005,-41.649
2691,-18.2005,-41.249
2692,-18.2005,-41.349
2693,-18.2005,-41.049
2694,-18.2005,-41.149
2695,-18.2005,-40.949
2696,-18.2005,-40.849
2697,-18.1005,-47.249
2698,-18.1005,-47.349
2699,-18.1005,-47.449
2700,-18.2005,-40.749
2701,-18.1005,-46.949
2702,-18.1005,-46.749
2703,-18.1005,-46.849
2704,-18.1005,-47.149
2705,-18.1005,-47.049
2706,-18.1005,-46.649
2707,-18.1005,-46.249
2708,-18.1005,-46.149
2709,-18.1005,-46.349
2710,-18.1005,-46.449
2711,-18.1005,-46.549
2712,-18.1005,-45.949
2713,-18.1005,-45.749
2714,-18.1005,-46.049
2715,-18.1005,-45.849
2716,-18.1005,-45.549
2717,-18.1005,-45.349
2718,-18.1005,-45.249
2719,-18.1005,-45.449
2720,-18.1005,-45.649
2721,-18.1005,-45.149
2722,-18.1005,-45.049
2723,-18.1005,-44.949
2724,-18.1005,-44.749
2725,-18.1005,-44.849
2726,-18.1005,-44.349
2727,-18.1005,-44.249
2728,-18.1005,-44.449
2729,-18.1005,-44.649
2730,-18.1005,-44.549
2731,-18.1005,-43.749
2732,-18.1005,-44.149
2733,-18.1005,-43.949
2734,-18.1005,-44.049
2735,-18.1005,-43.849
2736,-18.1005,-43.349
2737,-18.1005,-43.249
2738,-18.1005,-43.649
2739,-18.1005,-43.549
2740,-18.1005,-43.449
2741,-18.1005,-43.049
2742,-18.1005,-43.149
2743,-18.1005,-42.549
2744,-18.1005,-42.849
2745,-18.1005,-42.949
2746,-18.1005,-42.749
2747,-18.1005,-42.649
2748,-18.1005,-42.149
2749,-18.1005,-42.049
2750,-18.1005,-42.349
2751,-18.1005,-42.449
2752,-18.1005,-42.249
2753,-18.1005,-41.949
2754,-18.1005,-41.649
2755,-18.1005,-41.749
2756,-18.1005,-41.849
2757,-18.1005,-41.549
2758,-18.1005,-41.249
2759,-18.1005,-41.149
2760,-18.1005,-41.349
2761,-18.1005,-41.049
2762,-18.1005,-41.449
2763,-18.0005,-47.249
2764,-18.0005,-47.349
2765,-18.1005,-40.749
2766,-18.1005,-40.949
2767,-18.1005,-40.849
2768,-18.0005,-47.049
2769,-18.0005,-47.149
2770,-18.0005,-46.849
2771,-18.0005,-46.949
2772,-18.0005,-46.549
2773,-18.0005,-46.749
2774,-18.0005,-46.649
2775,-18.0005,-46.349
2776,-18.0005,-46.449
2777,-18.0005,-46.149
2778,-18.0005,-46.249
2779,-18.0005,-46.049
2780,-18.0005,-45.949
2781,-18.0005,-45.849
2782,-18.0005,-45.649
2783,-18.0005,-45.749
2784,-18.0005,-45.549
2785,-18.0005,-45.349
2786,-18.0005,-45.249
2787,-18.0005,-45.449
2788,-18.0005,-45.149
2789,-18.0005,-44.949
2790,-18.0005,-44.749
2791,-18.0005,-44.849
2792,-18.0005,-45.049
2793,-18.0005,-44.649
2794,-18.0005,-44.349
2795,-18.0005,-44.449
2796,-18.0005,-44.149
2797,-18.0005,-44.249
2798,-18.0005,-44.549
2799,-18.0005,-44.049
2800,-18.0005,-43.949
2801,-18.0005,-43.849
2802,-18.0005,-43.649
2803,-18.0005,-43.549
2804,-18.0005,-43.449
2805,-18.0005,-43.749
2806,-18.0005,-43.349
2807,-18.0005,-43.049
2808,-18.0005,-43.249
2809,-18.0005,-42.949
2810,-18.0005,-43.149
2811,-18.0005,-42.449
2812,-18.0005,-42.349
2813,-18.0005,-42.749
2814,-18.0005,-42.849
2815,-18.0005,-42.549
2816,-18.0005,-42.649
2817,-18.0005,-42.249
2818,-18.0005,-42.049
2819,-18.0005,-41.949
2820,-18.0005,-42.149
2821,-18.0005,-41.749
2822,-18.0005,-41.649
2823,-18.0005,-41.549
2824,-18.0005,-41.449
2825,-18.0005,-41.849
2826,-18.0005,-41.149
2827,-18.0005,-41.349
2828,-18.0005,-40.949
2829,-18.0005,-41.049
2830,-18.0005,-41.249
2831,-17.9005,-47.249
2832,-18.0005,-40.849
2833,-18.0005,-40.649
2834,-18.0005,-40.249
2835,-17.9005,-47.349
2836,-18.0005,-40.749
2837,-17.9005,-46.749
2838,-17.9005,-46.949
2839,-17.9005,-47.149
2840,-17.9005,-47.049
2841,-17.9005,-46.849
2842,-17.9005,-46.549
2843,-17.9005,-46.349
2844,-17.9005,-46.449
2845,-17.9005,-46.649
2846,-17.9005,-46.149
2847,-17.9005,-46.249
2848,-17.9005,-46.049
2849,-17.9005,-45.849
2850,-17.9005,-45.949
2851,-17.9005,-45.449
2852,-17.9005,-45.549
2853,-17.9005,-45.349
2854,-17.9005,-45.749
2855,-17.9005,-45.649
2856,-17.9005,-44.849
2857,-17.9005,-45.249
2858,-17.9005,-45.149
2859,-17.9005,-45.049
2860,-17.9005,-44.949
2861,-17.9005,-44.649
2862,-17.9005,-44.449
2863,-17.9005,-44.549
2864,-17.9005,-44.749
2865,-17.9005,-43.949
2866,-17.9005,-44.049
2867,-17.9005,-44.249
2868,-17.9005,-44.149
2869,-17.9005,-44.349
2870,-17.9005,-43.549
2871,-17.9005,-43.449
2872,-17.9005,-43.749
2873,-17.9005,-43.349
2874,-17.9005,-43.649
2875,-17.9005,-43.849
2876,-17.9005,-42.849
2877,-17.9005,-43.049
2878,-17.9005,-43.249
2879,-17.9005,-42.949
2880,-17.9005,-43.149
2881,-17.9005,-42.749
2882,-17.9005,-42.649
2883,-17.9005,-42.349
2884,-17.9005,-42.549
2885,-17.9005,-42.449
2886,-17.9005,-42.249
2887,-17.9005,-41.849
2888,-17.9005,-41.749
2889,-17.9005,-41.949
2890,-17.9005,-42.049
2891,-17.9005,-42.149
2892,-17.9005,-41.249
2893,-17.9005,-41.649
2894,-17.9005,-41.449
2895,-17.9005,-41.149
2896,-17.9005,-41.349
2897,-17.9005,-41.549
2898,-17.9005,-40.849
2899,-17.9005,-41.049
2900,-17.9005,-40.649
2901,-17.9005,-40.949
2902,-17.9005,-40.749
2903,-17.9005,-40.249
2904,-17.8005,-47.249
2905,-17.9005,-40.549
2906,-17.8005,-47.349
2907,-17.9005,-40.149
2908,-17.9005,-40.449
2909,-17.9005,-40.349
2910,-17.8005,-47.049
2911,-17.8005,-46.849
2912,-17.8005,-47.149
2913,-17.8005,-46.949
2914,-17.8005,-46.649
2915,-17.8005,-46.449
2916,-17.8005,-46.749
2917,-17.8005,-46.549
2918,-17.8005,-45.949
2919,-17.8005,-46.349
2920,-17.8005,-46.149
2921,-17.8005,-46.249
2922,-17.8005,-46.049
2923,-17.8005,-45.849
2924,-17.8005,-45.749
2925,-17.8005,-45.649
2926,-17.8005,-45.549
2927,-17.8005,-45.349
2928,-17.8005,-45.249
2929,-17.8005,-45.449
2930,-17.8005,-44.949
2931,-17.8005,-45.149
2932,-17.8005,-45.049
2933,-17.8005,-44.649
2934,-17.8005,-44.749
2935,-17.8005,-44.849
2936,-17.8005,-44.349
2937,-17.8005,-44.249
2938,-17.8005,-44.149
2939,-17.8005,-44.549
2940,-17.8005,-44.449
2941,-17.8005,-43.649
2942,-17.8005,-43.949
2943,-17.8005,-43.549
2944,-17.8005,-43.849
2945,-17.8005,-43.749
2946,-17.8005,-44.049
2947,-17.8005,-43.349
2948,-17.8005,-43.149
2949,-17.8005,-43.249
2950,-17.8005,-43.049
2951,-17.8005,-43.449
2952,-17.8005,-42.849
2953,-17.8005,-42.449
2954,-17.8005,-42.749
2955,-17.8005,-42.549
2956,-17.8005,-42.649
2957,-17.8005,-42.949
2958,-17.8005,-42.249
2959,-17.8005,-41.949
2960,-17.8005,-42.149
2961,-17.8005,-42.049
2962,-17.8005,-42.349
2963,-17.8005,-41.549
2964,-17.8005,-41.449
2965,-17.8005,-41.749
2966,-17.8005,-41.849
2967,-17.8005,-41.649
2968,-17.8005,-41.149
2969,-17.8005,-41.249
2970,-17.8005,-41.049
2971,-17.8005,-41.349
2972,-17.8005,-40.749
2973,-17.8005,-40.449
2974,-17.8005,-40.849
2975,-17.8005,-40.649
2976,-17.8005,-40.549
2977,-17.8005,-40.949
2978,-17.7005,-47.349
2979,-17.7005,-47.249
2980,-17.8005,-40.349
2981,-17.8005,-40.249
2982,-17.8005,-40.149
2983,-17.7005,-46.749
2984,-17.7005,-47.149
2985,-17.7005,-46.849
2986,-17.7005,-46.949
2987,-17.7005,-47.049
2988,-17.7005,-46.549
2989,-17.7005,-46.349
2990,-17.7005,-46.249
2991,-17.7005,-46.449
2992,-17.7005,-46.649
2993,-17.7005,-45.749
2994,-17.7005,-46.149
2995,-17.7005,-46.049
2996,-17.7005,-45.949
2997,-17.7005,-45.849
2998,-17.7005,-45.649
2999,-17.7005,-45.449
3000,-20.0005,-42.949
3001,-20.0005,-42.749
3002,-20.0005,-42.549
3003,-20.0005,-42.649
3004,-20.0005,-41.949
3005,-20.0005,-42.449
3006,-20.0005,-42.349
3007,-20.0005,-42.249
3008,-20.0005,-42.049
3009,-20.0005,-42.149
3010,-20.0005,-41.849
3011,-20.0005,-41.749
3012,-20.0005,-41.349
3013,-20.0005,-41.649
3014,-20.0005,-41.449
3015,-20.0005,-41.549
3016,-19.9005,-50.949
3017,-19.9005,-50.749
3018,-19.9005,-50.349
3019,-19.9005,-51.049
3020,-19.9005,-50.849
3021,-19.9005,-50.249
3022,-19.9005,-50.649
3023,-19.9005,-49.749
3024,-19.9005,-50.149
3025,-19.9005,-49.649
3026,-19.9005,-49.949
3027,-19.9005,-49.849
3028,-19.9005,-50.049
3029,-19.9005,-49.549
3030,-19.9005,-49.349
3031,-19.9005,-49.049
3032,-19.9005,-49.149
3033,-19.9005,-49.449
3034,-19.9005,-49.249
3035,-19.9005,-48.949
3036,-19.9005,-48.549
3037,-19.9005,-48.849
3038,-19.9005,-48.649
3039,-19.9005,-48.449
3040,-19.9005,-48.749
3041,-19.9005,-48.049
3042,-19.9005,-47.849
3043,-19.9005,-47.949
3044,-19.9005,-48.149
3045,-19.9005,-48.349
3046,-19.9005,-48.249
3047,-19.9005,-47.649
3048,-19.9005,-47.549
3049,-19.9005,-47.349
3050,-19.9005,-47.749
3051,-19.9005,-47.449
3052,-19.9005,-46.849
3053,-19.9005,-47.049
3054,-19.9005,-47.149
3055,-19.9005,-47.249
3056,-19.9005,-46.949
3057,-19.9005,-46.749
3058,-19.9005,-46.349
3059,-19.9005,-46.549
3060,-19.9005,-46.449
3061,-19.9005,-46.149
3062,-19.9005,-46.249
3063,-19.9005,-46.649
3064,-19.9005,-45.949
